Show Id,Show Title,Show Link,Episode Id,Episode Title,Episode Link,Highlights,Publish Date,Relevance,Listeners
1298078,The Yak,https://app.podscribe.com/series/1298078,134217900,Steven Cheah is Heading to Indy for a SPOOKY Knicks Meetup | The Yak 5-27-25,https://app.podscribe.com/episode/134217900,"{""transcript"":[{""phrase"":""(1h 35m 7s):  Let's do the <em>gauntlet</em>. 'cause you guys gotta get outta here for the meetup."",""startTime"":5707.485,""term"":""gauntlet"",""ts"":5707.485,""context"":"" Let's do the <em>gauntlet</em>. 'cause you guys gotta get outta here for the meetup.""},{""phrase"":""(1h 34m 44s):  Because you guys gotta get outta here. Why don't you do the first ever <em>gauntlet</em>,"",""startTime"":5684.095,""term"":""gauntlet"",""ts"":5684.095,""context"":"" Because you guys gotta get outta here. Why don't you do the first ever <em>gauntlet</em>,""},{""phrase"":""(1h 57m 40s):  we, we swap Out the home run from the <em>gauntlet</em> and make it something else."",""startTime"":7059.905,""term"":""gauntlet"",""ts"":7059.905,""context"":"" we, we swap Out the home run from the <em>gauntlet</em> and make it something else.""},{""phrase"":""(1h 34m 49s):  vampire <em>gauntlet</em>? Yeah. Okay. Are we gonna, are we gonna put a time on it to see if they win or lose?"",""startTime"":5688.645,""term"":""gauntlet"",""ts"":5688.645,""context"":"" vampire <em>gauntlet</em>? Yeah. Okay. Are we gonna, are we gonna put a time on it to see if they win or lose?""}]}",5/27/2025,12.257717,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133724468,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-20-25,https://app.podscribe.com/episode/133724468,"{""description"":[""https://www.mountaindew.com/find-dew \n \nYak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products"",""/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/20/2025,11.716237,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133707630,Is Ebo Top Contender to Beat Big Cat's Gauntlet Record? Presented by @planetfitness,https://app.podscribe.com/episode/133707630,"{""title"":[""Is Ebo Top Contender to Beat Big Cat's <em>Gauntlet</em> Record? Presented by @planetfitness""],""transcript"":[]}",5/19/2025,8.287725,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,134242794,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-28-25,https://app.podscribe.com/episode/134242794,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 24m 50s):  God. Zach Hano doing the <em>gauntlet</em>. There's myself."",""startTime"":5089.505,""term"":""gauntlet"",""ts"":5089.505,""context"":"" God. Zach Hano doing the <em>gauntlet</em>. There's myself.""},{""phrase"":""(1h 23m 35s):  Thank you. Do you guys wanna do the <em>gauntlet</em>? I'm in Fort."",""startTime"":5014.845,""term"":""gauntlet"",""ts"":5014.845,""context"":"" Thank you. Do you guys wanna do the <em>gauntlet</em>? I'm in Fort.""},{""phrase"":""(1h 45m 1s):  You ever seen my guy Zach Agnos? He's got a fucking best <em>gauntlet</em> time played with him."",""startTime"":6300.945,""term"":""gauntlet"",""ts"":6300.945,""context"":"" You ever seen my guy Zach Agnos? He's got a fucking best <em>gauntlet</em> time played with him.""},{""phrase"":""(2h 8m 10s):  Thanks. Did you guys see the guys that went viral over the weekend for doing Their own <em>gauntlet</em>?"",""startTime"":7689.605,""term"":""gauntlet"",""ts"":7689.605,""context"":"" Thanks. Did you guys see the guys that went viral over the weekend for doing Their own <em>gauntlet</em>?""},{""phrase"":""(2h 5m 35s):  But then Brandon Walker called me back down and had me rebound for the <em>gauntlet</em> and I didn't really have to do much because cha literally made it on his second shot."",""startTime"":7534.985,""term"":""gauntlet"",""ts"":7534.985,""context"":"" But then Brandon Walker called me back down and had me rebound for the <em>gauntlet</em> and I didn't really have to do much because cha literally made it on his second shot.""}]}",5/19/2025,21.801292,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,134205677,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-27-25,https://app.podscribe.com/episode/134205677,"{""description"":[""code YAK at https://www.heydude.com/collections/barstool to get 20% off your first purchase\n\n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 37m 6s):  Let's do the <em>gauntlet</em>. 'cause you guys gotta get outta here for the meetup."",""startTime"":5826.235,""term"":""gauntlet"",""ts"":5826.235,""context"":"" Let's do the <em>gauntlet</em>. 'cause you guys gotta get outta here for the meetup.""},{""phrase"":""(1h 36m 43s):  Because you guys gotta get outta here. Why don't you do the first ever <em>gauntlet</em>,"",""startTime"":5802.995,""term"":""gauntlet"",""ts"":5802.995,""context"":"" Because you guys gotta get outta here. Why don't you do the first ever <em>gauntlet</em>,""},{""phrase"":""(1h 59m 39s):  We, we swap out the home run from the <em>gauntlet</em> and make it something else."",""startTime"":7178.665,""term"":""gauntlet"",""ts"":7178.665,""context"":"" We, we swap out the home run from the <em>gauntlet</em> and make it something else.""},{""phrase"":""(1h 36m 47s):  vampire <em>gauntlet</em>. Yeah. Are we gonna, are we gonna put a time on it to see if they win or lose?"",""startTime"":5807.425,""term"":""gauntlet"",""ts"":5807.425,""context"":"" vampire <em>gauntlet</em>. Yeah. Are we gonna, are we gonna put a time on it to see if they win or lose?""}]}",5/19/2025,24.00796,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133793064,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-23-25,https://app.podscribe.com/episode/133793064,"{""description"":[""code YAK at https://www.heydude.com/collections/barstool to get 20% off your first purchase\n\n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/19/2025,11.703444,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133766385,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-22-25,https://app.podscribe.com/episode/133766385,"{""description"":[""code YAK at https://www.heydude.com/collections/barstool to get 20% off your first purchase\n\n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/19/2025,11.703444,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133744412,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-21-25,https://app.podscribe.com/episode/133744412,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/19/2025,9.289014,
1298078,The Yak,https://app.podscribe.com/series/1298078,133670728,Things Get Sensual in Plinko Day 7 | The Yak 5-16-25,https://app.podscribe.com/episode/133670728,"{""transcript"":[{""phrase"":""(21m 14s):  Doing the <em>gauntlet</em>, tossing the ball for you, reading the questions for you."",""startTime"":1274.205,""term"":""gauntlet"",""ts"":1274.205,""context"":"" Doing the <em>gauntlet</em>, tossing the ball for you, reading the questions for you.""},{""phrase"":""(37m 51s):  That was the, the Jeffy logo <em>gauntlet</em>. That was your blind Chase deaf."",""startTime"":2271.215,""term"":""gauntlet"",""ts"":2271.215,""context"":"" That was the, the Jeffy logo <em>gauntlet</em>. That was your blind Chase deaf.""},{""phrase"":""(37m 48s):  So that we don't have is the, is the <em>gauntlet</em> able to be set up?"",""startTime"":2267.725,""term"":""gauntlet"",""ts"":2267.725,""context"":"" So that we don't have is the, is the <em>gauntlet</em> able to be set up?""},{""phrase"":""(20m 55s):  obviously his son, Jeffrey. Jeffrey Re Jeff. So you have to redo Jeff de Lowe's <em>gauntlet</em>,"",""startTime"":1255.035,""term"":""gauntlet"",""ts"":1255.035,""context"":"" obviously his son, Jeffrey. Jeffrey Re Jeff. So you have to redo Jeff de Lowe's <em>gauntlet</em>,""}]}",5/16/2025,12.6795,51300
1298078,The Yak,https://app.podscribe.com/series/1298078,133648723,Cheah Does Standup In Front Of 200 Sales Clients He's Never Met | The Yak 5-15-25,https://app.podscribe.com/episode/133648723,"{""transcript"":[{""phrase"":""(1h 10m 10s):  You didn't even give him that opportunity. Yeah. Bad <em>gauntlet</em> time,"",""startTime"":4209.825,""term"":""gauntlet"",""ts"":4209.825,""context"":"" You didn't even give him that opportunity. Yeah. Bad <em>gauntlet</em> time,""},{""phrase"":""(32m 20s):  Nick, you missed it yesterday. We, he did a <em>gauntlet</em> and I said,"",""startTime"":1940.215,""term"":""gauntlet"",""ts"":1940.215,""context"":"" Nick, you missed it yesterday. We, he did a <em>gauntlet</em> and I said,""},{""phrase"":""(1h 10m 32s):  Now you wanna run a <em>gauntlet</em>. What do you got on the other day,"",""startTime"":4232.025,""term"":""gauntlet"",""ts"":4232.025,""context"":"" Now you wanna run a <em>gauntlet</em>. What do you got on the other day,""},{""phrase"":""(32m 36s):  he didn't take the easy way out and say, my <em>gauntlet</em> time has nothing to do with a professional basketball game."",""startTime"":1956.285,""term"":""gauntlet"",""ts"":1956.285,""context"":"" he didn't take the easy way out and say, my <em>gauntlet</em> time has nothing to do with a professional basketball game.""}]}",5/15/2025,12.580779,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133640346,Cheah Does Standup In Front Of 200 Sales Clients He's Never Met | The Yak 5-15-25,https://app.podscribe.com/episode/133640346,"{""description"":[""Join today in-club, online or in the free PF app\n\n\n\nYak <em>Gauntlet</em> shirts: https://store.barstoolsports.com"",""/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 13m 19s):  Now you wanna run a <em>gauntlet</em>. What do you got on the other day,"",""startTime"":4399.225,""term"":""gauntlet"",""ts"":4399.225,""context"":"" Now you wanna run a <em>gauntlet</em>. What do you got on the other day,""},{""phrase"":""(35m 8s):  Nick, you missed yesterday. We, he did a <em>gauntlet</em> and I said you have to get under two 15,"",""startTime"":2107.685,""term"":""gauntlet"",""ts"":2107.685,""context"":"" Nick, you missed yesterday. We, he did a <em>gauntlet</em> and I said you have to get under two 15,""},{""phrase"":""(35m 23s):  He didn't take the easy way out and say, my <em>gauntlet</em> time has nothing to do with a professional basketball game."",""startTime"":2123.475,""term"":""gauntlet"",""ts"":2123.475,""context"":"" He didn't take the easy way out and say, my <em>gauntlet</em> time has nothing to do with a professional basketball game.""},{""phrase"":""(1h 12m 59s):  Yeah. Bad <em>gauntlet</em> time, basically. Yeah. I might have confused him a little when I said you were gonna tell him your story."",""startTime"":4378.915,""term"":""gauntlet"",""ts"":4378.915,""context"":"" Yeah. Bad <em>gauntlet</em> time, basically. Yeah. I might have confused him a little when I said you were gonna tell him your story.""}]}",5/15/2025,22.884705,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133647293,Is Steven's Poor Gauntlet Time the Reason Why the Knicks Lost? Presented by @DrinkBODYARMOR,https://app.podscribe.com/episode/133647293,"{""title"":[""Is Steven's Poor <em>Gauntlet</em> Time the Reason Why the Knicks Lost? Presented by @DrinkBODYARMOR""],""transcript"":[]}",5/15/2025,7.888711,
1298078,The Yak,https://app.podscribe.com/series/1298078,133626063,Giulio Pays Us a Visit and Big Cat Announces a New Barstool Hire | The Yak 5-14-25,https://app.podscribe.com/episode/133626063,"{""transcript"":[{""phrase"":""(1h 36m 49s):  the BODYARMOR, the <em>gauntlet</em>'s brought to you by BODYARMOR."",""startTime"":5809.405,""term"":""gauntlet"",""ts"":5809.405,""context"":"" the BODYARMOR, the <em>gauntlet</em>'s brought to you by BODYARMOR.""},{""phrase"":""(1h 40m 34s):  I do have a <em>gauntlet</em> thing after this <em>gauntlet</em> is over."",""startTime"":6033.845,""term"":""gauntlet"",""ts"":6033.845,""context"":"" I do have a <em>gauntlet</em> thing after this <em>gauntlet</em> is over.""},{""phrase"":""(1h 35m 43s):  Sorry. What did you want from me? A <em>gauntlet</em>. Sure."",""startTime"":5743.135,""term"":""gauntlet"",""ts"":5743.135,""context"":"" Sorry. What did you want from me? A <em>gauntlet</em>. Sure.""},{""phrase"":""(1h 54m 51s):  He made the Yak Gaunt <em>Gauntlet</em> website. Like I said,"",""startTime"":6891.465,""term"":""gauntlet"",""ts"":6891.465,""context"":"" He made the Yak Gaunt <em>Gauntlet</em> website. Like I said,""},{""phrase"":""(1h 40m 14s):  I just did it. Tj, take a sip of BODYARMOR. BODYARMOR <em>gauntlet</em>."",""startTime"":6013.805,""term"":""gauntlet"",""ts"":6013.805,""context"":"" I just did it. Tj, take a sip of BODYARMOR. BODYARMOR <em>gauntlet</em>.""}]}",5/14/2025,14.023142,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133620897,Giulio Pays Us a Visit and Big Cat Announces a New Barstool Hire | The Yak 5-14-25,https://app.podscribe.com/episode/133620897,"{""description"":[""www.walmart.com/brand/bodyarmor/bodyarmor-sports-drinks-and-zero-sugar-sports-drinks/10009696\n\n\n\n \nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 38m 37s):  Zach, by the way, the BodyArmor, the <em>gauntlet</em>'s brought to you by BodyArmor,"",""startTime"":5916.805,""term"":""gauntlet"",""ts"":5916.805,""context"":"" Zach, by the way, the BodyArmor, the <em>gauntlet</em>'s brought to you by BodyArmor,""},{""phrase"":""(1h 42m 5s):  <em>Gauntlet</em> J Do you want a mulligan You can use throughout any of the <em>gauntlet</em>?"",""startTime"":6125.325,""term"":""gauntlet"",""ts"":6125.325,""context"":"" <em>Gauntlet</em> J Do you want a mulligan You can use throughout any of the <em>gauntlet</em>?""},{""phrase"":""(1h 42m 23s):  I do have a <em>gauntlet</em> thing after this <em>gauntlet</em> is over to show you guys too."",""startTime"":6143.125,""term"":""gauntlet"",""ts"":6143.125,""context"":"" I do have a <em>gauntlet</em> thing after this <em>gauntlet</em> is over to show you guys too.""},{""phrase"":""(1h 37m 33s):  Sorry. What did you Want from me? A <em>gauntlet</em>. Sure."",""startTime"":5852.535,""term"":""gauntlet"",""ts"":5852.535,""context"":"" Sorry. What did you Want from me? A <em>gauntlet</em>. Sure.""},{""phrase"":""(1h 56m 41s):  He made the YAK Gaunt <em>Gauntlet</em> website. Like I said,"",""startTime"":7001.065,""term"":""gauntlet"",""ts"":7001.065,""context"":"" He made the YAK Gaunt <em>Gauntlet</em> website. Like I said,""}]}",5/14/2025,22.242905,
1298078,The Yak,https://app.podscribe.com/series/1298078,133606671,Big Cat's Getting an Ice Cream Machine for the Office | The Yak 5-13-25,https://app.podscribe.com/episode/133606671,"{""transcript"":[{""phrase"":""(1h 37m 43s):  oh, this is where they do the <em>gauntlet</em> and they want to come back and do the <em>gauntlet</em>."",""startTime"":5863.405,""term"":""gauntlet"",""ts"":5863.405,""context"":"" oh, this is where they do the <em>gauntlet</em> and they want to come back and do the <em>gauntlet</em>.""},{""phrase"":""(1h 38m 4s):  That made me kind of feel, feel good, know the <em>gauntlet</em>."",""startTime"":5883.875,""term"":""gauntlet"",""ts"":5883.875,""context"":"" That made me kind of feel, feel good, know the <em>gauntlet</em>.""},{""phrase"":""(1h 38m 0s):  So they might come tomorrow and do the <em>gauntlet</em>, which is awesome."",""startTime"":5880.065,""term"":""gauntlet"",""ts"":5880.065,""context"":"" So they might come tomorrow and do the <em>gauntlet</em>, which is awesome.""},{""phrase"":""(1h 38m 9s):  oh shit, this is where they do the <em>gauntlet</em>. I like the,"",""startTime"":5888.965,""term"":""gauntlet"",""ts"":5888.965,""context"":"" oh shit, this is where they do the <em>gauntlet</em>. I like the,""},{""phrase"":""(1h 36m 31s):  No, Rick is not here. Ebo. Yeah. You come do the <em>gauntlet</em> against Mikey bets."",""startTime"":5791.385,""term"":""gauntlet"",""ts"":5791.385,""context"":"" No, Rick is not here. Ebo. Yeah. You come do the <em>gauntlet</em> against Mikey bets.""}]}",5/13/2025,13.067053,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133597505,Big Cat's Getting an Ice Cream Machine for the Office | The Yak 5-13-25,https://app.podscribe.com/episode/133597505,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 40m 56s):  oh, this is where they do the <em>gauntlet</em> and they want to come back and do the <em>gauntlet</em>."",""startTime"":6056.395,""term"":""gauntlet"",""ts"":6056.395,""context"":"" oh, this is where they do the <em>gauntlet</em> and they want to come back and do the <em>gauntlet</em>.""},{""phrase"":""(1h 41m 22s):  oh, that shit. This is where they do the <em>gauntlet</em>."",""startTime"":6081.995,""term"":""gauntlet"",""ts"":6081.995,""context"":"" oh, that shit. This is where they do the <em>gauntlet</em>.""},{""phrase"":""(1h 38m 44s):  You look nice bets. Alright, so It is a Planet Fitness <em>gauntlet</em>."",""startTime"":5924.305,""term"":""gauntlet"",""ts"":5924.305,""context"":"" You look nice bets. Alright, so It is a Planet Fitness <em>gauntlet</em>.""},{""phrase"":""(1h 41m 13s):  So they might come tomorrow and do the <em>gauntlet</em>, Which is awesome."",""startTime"":6072.935,""term"":""gauntlet"",""ts"":6072.935,""context"":"" So they might come tomorrow and do the <em>gauntlet</em>, Which is awesome.""},{""phrase"":""(1h 41m 17s):  And that made me kind of feel, feel good, know the <em>gauntlet</em>."",""startTime"":6076.655,""term"":""gauntlet"",""ts"":6076.655,""context"":"" And that made me kind of feel, feel good, know the <em>gauntlet</em>.""}]}",5/13/2025,22.521767,
1298078,The Yak,https://app.podscribe.com/series/1298078,133584610,Big Cat and Titus Are Back from The Sphere | The Yak 5-12-25,https://app.podscribe.com/episode/133584610,"{""transcript"":[{""phrase"":""(1h 2m 48s):  pal. Yeah. Gotcha. Big time. Okay. Big time. Have you done the <em>gauntlet</em>?"",""startTime"":3767.905,""term"":""gauntlet"",""ts"":3767.905,""context"":"" pal. Yeah. Gotcha. Big time. Okay. Big time. Have you done the <em>gauntlet</em>?""}]}",5/12/2025,12.949382,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133575681,Big Cat and Titus Are Back from The Sphere | The Yak 5-12-25,https://app.podscribe.com/episode/133575681,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 5m 57s):  Have you done the <em>gauntlet</em>? I have. You did do it last time."",""startTime"":3956.715,""term"":""gauntlet"",""ts"":3956.715,""context"":"" Have you done the <em>gauntlet</em>? I have. You did do it last time.""}]}",5/12/2025,22.582684,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133587577,Mintzy Was Confused Running the Gauntlet. Presented by @Ghostlifestyle,https://app.podscribe.com/episode/133587577,"{""title"":[""Mintzy Was Confused Running the <em>Gauntlet</em>. Presented by @Ghostlifestyle""],""transcript"":[]}",5/12/2025,9.74507,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133701077,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-19-25,https://app.podscribe.com/episode/133701077,"{""description"":[""https://www.mountaindew.com/find-dew \n \nYak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products"",""/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/12/2025,11.738741,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133666243,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 5-16-25,https://app.podscribe.com/episode/133666243,"{""description"":[""code YAK at https://www.heydude.com/collections/barstool to get 20% off your first purchase\n\n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(25m 21s):  Doing the <em>gauntlet</em>, tossing the ball for you, reading the questions for you,"",""startTime"":1520.925,""term"":""gauntlet"",""ts"":1520.925,""context"":"" Doing the <em>gauntlet</em>, tossing the ball for you, reading the questions for you,""},{""phrase"":""(41m 58s):  That was the, the Jeffy logo <em>gauntlet</em>. That was your blind Chase deaf."",""startTime"":2517.875,""term"":""gauntlet"",""ts"":2517.875,""context"":"" That was the, the Jeffy logo <em>gauntlet</em>. That was your blind Chase deaf.""},{""phrase"":""(41m 54s):  so That we don't have is the, is the <em>gauntlet</em> able to be set up?"",""startTime"":2514.385,""term"":""gauntlet"",""ts"":2514.385,""context"":"" so That we don't have is the, is the <em>gauntlet</em> able to be set up?""},{""phrase"":""(25m 6s):  So you have to redo Jeff d Lowe's <em>gauntlet</em>, except you are blindfolded and you have an arm behind your back."",""startTime"":1505.745,""term"":""gauntlet"",""ts"":1505.745,""context"":"" So you have to redo Jeff d Lowe's <em>gauntlet</em>, except you are blindfolded and you have an arm behind your back.""}]}",5/12/2025,24.143738,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133540068,PFT Joins for An Absolute Mintzy Classic | Best of The Yak 5-9-25,https://app.podscribe.com/episode/133540068,"{""transcript"":[{""phrase"":""(11m 26s):  Stool store. Yeah. 50 bucks A tour. A tour. Can the chef do the <em>gauntlet</em>?"",""startTime"":685.885,""term"":""gauntlet"",""ts"":685.885,""context"":"" Stool store. Yeah. 50 bucks A tour. A tour. Can the chef do the <em>gauntlet</em>?""}]}",5/9/2025,12.536469,
1298078,The Yak,https://app.podscribe.com/series/1298078,133534786,Mintzy Spoke At a Conference and Told a CRAZY Fake Story About Brandon | The Yak 5-9-25,https://app.podscribe.com/episode/133534786,"{""transcript"":[{""phrase"":""(33m 5s):  store. Yeah. 50 bucks. Mm. A tour. A tour. Can the chef do the <em>gauntlet</em>?"",""startTime"":1984.605,""term"":""gauntlet"",""ts"":1984.605,""context"":"" store. Yeah. 50 bucks. Mm. A tour. A tour. Can the chef do the <em>gauntlet</em>?""}]}",5/9/2025,12.536469,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133514170,Kyle Stowers and The Marlins Threaten Big Cat's Gauntlet Record | Best of The Yak 5-8-25,https://app.podscribe.com/episode/133514170,"{""title"":[""Kyle Stowers and The Marlins Threaten Big Cat's <em>Gauntlet</em> Record | Best of The Yak 5-8-25""],""transcript"":[{""phrase"":""(21m 1s):  Best non-BAR stool. That's wild. <em>Gauntlet</em> of all time."",""startTime"":1260.515,""term"":""gauntlet"",""ts"":1260.515,""context"":"" Best non-BAR stool. That's wild. <em>Gauntlet</em> of all time.""},{""phrase"":""(4m 23s):  You can be the <em>gauntlet</em> Tomorrow if the bears don't win."",""startTime"":262.545,""term"":""gauntlet"",""ts"":262.545,""context"":"" You can be the <em>gauntlet</em> Tomorrow if the bears don't win.""},{""phrase"":""(22m 2s):  Low key Liam. Like he was very nonchalant with the <em>gauntlet</em> that ended up crushing."",""startTime"":1321.545,""term"":""gauntlet"",""ts"":1321.545,""context"":"" Low key Liam. Like he was very nonchalant with the <em>gauntlet</em> that ended up crushing.""}]}",5/8/2025,20.36437,
1298078,The Yak,https://app.podscribe.com/series/1298078,133513436,A New Pope is Announced LIVE on The Yak | The Yak 5-8-25,https://app.podscribe.com/episode/133513436,"{""transcript"":[{""phrase"":""(1h 20m 10s):  So have you prepped these guys on the <em>gauntlet</em>? Yeah,"",""startTime"":4810.105,""term"":""gauntlet"",""ts"":4810.105,""context"":"" So have you prepped these guys on the <em>gauntlet</em>? Yeah,""},{""phrase"":""(2h 15m 24s):  That's Right. Yeah. You didn't go through the handshake <em>gauntlet</em>."",""startTime"":8124.125,""term"":""gauntlet"",""ts"":8124.125,""context"":"" That's Right. Yeah. You didn't go through the handshake <em>gauntlet</em>.""},{""phrase"":""(1h 25m 31s):  yeah. Are you, do you know what you're doing with the <em>gauntlet</em>?"",""startTime"":5130.675,""term"":""gauntlet"",""ts"":5130.675,""context"":"" yeah. Are you, do you know what you're doing with the <em>gauntlet</em>?""},{""phrase"":""(1h 29m 50s):  These boys are gonna be zooming. Worst, worst <em>gauntlet</em> has to give."",""startTime"":5390.415,""term"":""gauntlet"",""ts"":5390.415,""context"":"" These boys are gonna be zooming. Worst, worst <em>gauntlet</em> has to give.""},{""phrase"":""(2h 7m 0s):  How many Canadians have run the Boldy? Yeah, he's run the <em>gauntlet</em>."",""startTime"":7620.015,""term"":""gauntlet"",""ts"":7620.015,""context"":"" How many Canadians have run the Boldy? Yeah, he's run the <em>gauntlet</em>.""}]}",5/8/2025,12.767161,51300
1298078,The Yak,https://app.podscribe.com/series/1298078,133473942,Is Brandon Actually a Closeted Cowboys Fan? We Discuss | The Yak 5-7-25,https://app.podscribe.com/episode/133473942,"{""transcript"":[{""phrase"":""(1h 40m 19s):  It must have been it. Okay. Okay. Mincy, you wanna do the <em>gauntlet</em>?"",""startTime"":6019.265,""term"":""gauntlet"",""ts"":6019.265,""context"":"" It must have been it. Okay. Okay. Mincy, you wanna do the <em>gauntlet</em>?""}]}",5/7/2025,12.951653,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133450243,Is Big Cat the Best Gauntlet Athlete Ever? Presented by @DrinkBODYARMOR,https://app.podscribe.com/episode/133450243,"{""title"":[""Is Big Cat the Best <em>Gauntlet</em> Athlete Ever? Presented by @DrinkBODYARMOR""],""transcript"":[]}",5/6/2025,9.000507,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133419863,An In-Depth Look Into the Delco Pooper with Mike Rainey | The Yak 5-5-25,https://app.podscribe.com/episode/133419863,"{""description"":["": Order now online at https://ihatestevensinger.com or from Steven Singer Jewelers in Philly\n\n \nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",5/5/2025,8.990962,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,133382496,A Special Guest Runs The Gauntlet as Kody Tries to Win Over Big Cat | Best of The Yak 5-2-25,https://app.podscribe.com/episode/133382496,"{""title"":[""A Special Guest Runs The <em>Gauntlet</em> as Kody Tries to Win Over Big Cat | Best of The Yak 5-2-25""],""transcript"":[]}",5/2/2025,6.2278214,
1298078,The Yak,https://app.podscribe.com/series/1298078,133380466,Recruiting Tyler O'Day to Run Socials for the Barstool Chicago Building | The Yak 5-2-25,https://app.podscribe.com/episode/133380466,"{""transcript"":[{""phrase"":""(41m 0s):  You'll fuck. Yeah. Yeah. You're, you're gonna do the <em>gauntlet</em> today."",""startTime"":2460.245,""term"":""gauntlet"",""ts"":2460.245,""context"":"" You'll fuck. Yeah. Yeah. You're, you're gonna do the <em>gauntlet</em> today.""},{""phrase"":""(40m 51s):  are you gonna do a <em>gauntlet</em> today? I could. Yeah, I Could."",""startTime"":2450.905,""term"":""gauntlet"",""ts"":2450.905,""context"":"" are you gonna do a <em>gauntlet</em> today? I could. Yeah, I Could.""},{""phrase"":""(49m 43s):  Do you know what you have to do for the <em>gauntlet</em>? Somewhat,"",""startTime"":2983.245,""term"":""gauntlet"",""ts"":2983.245,""context"":"" Do you know what you have to do for the <em>gauntlet</em>? Somewhat,""},{""phrase"":""(56m 21s):  I, I think, I think I'll pass. Okay. All right. So do the <em>gauntlet</em>."",""startTime"":3381.405,""term"":""gauntlet"",""ts"":3381.405,""context"":"" I, I think, I think I'll pass. Okay. All right. So do the <em>gauntlet</em>.""},{""phrase"":""(56m 24s):  Do the <em>gauntlet</em>. All right. Thank you so much. It was Great to see with you guys."",""startTime"":3384.185,""term"":""gauntlet"",""ts"":3384.185,""context"":"" Do the <em>gauntlet</em>. All right. Thank you so much. It was Great to see with you guys.""}]}",5/2/2025,12.923819,51300
